source_exclusion_table	asset_path	model_name	reason_excluded	replacement_root	safe_to_delete	note	asset_type	identifier	path	excluded_reason	replacement_or_official_root
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/train_only_sims/mirna_cold_seed1_gip_metadata.json	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/train_only_sims/scaffold_cold_seed24_gip_metadata.json	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/train_only_sims/mirna_cold_seed13_drug_gau_sim_m.txt	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/train_only_sims/mirna_cold_seed0_miRNA_gau_sim_r.txt	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/train_only_sims/drug_cold_seed13_drug_gau_sim_m.txt	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/train_only_sims/drug_cold_seed10_drug_gau_sim_m.txt	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/train_only_sims/mirna_cold_seed22_gip_metadata.json	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/train_only_sims/strict_cold_seed22_gip_metadata.json	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/train_only_sims/strict_cold_seed4_drug_gau_sim_m.txt	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/train_only_sims/mirna_cold_seed21_gip_metadata.json	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/train_only_sims/mirna_cold_seed3_drug_gau_sim_m.txt	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/train_only_sims/mirna_cold_seed9_miRNA_gau_sim_r.txt	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/train_only_sims/mirna_cold_seed13_miRNA_gau_sim_r.txt	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/train_only_sims/scaffold_cold_seed7_drug_gau_sim_m.txt	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/train_only_sims/drug_cold_seed20_drug_gau_sim_m.txt	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/train_only_sims/drug_cold_seed11_drug_gau_sim_m.txt	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/train_only_sims/scaffold_cold_seed16_miRNA_gau_sim_r.txt	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/train_only_sims/mirna_cold_seed20_drug_gau_sim_m.txt	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/train_only_sims/strict_cold_seed21_miRNA_gau_sim_r.txt	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/train_only_sims/strict_cold_seed12_drug_gau_sim_m.txt	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/train_only_sims/drug_cold_seed22_gip_metadata.json	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/train_only_sims/scaffold_cold_seed16_gip_metadata.json	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/train_only_sims/strict_cold_seed8_drug_gau_sim_m.txt	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/train_only_sims/drug_cold_seed18_gip_metadata.json	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/train_only_sims/strict_cold_seed24_miRNA_gau_sim_r.txt	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/train_only_sims/scaffold_cold_seed12_miRNA_gau_sim_r.txt	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/train_only_sims/strict_cold_seed11_gip_metadata.json	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/train_only_sims/scaffold_cold_seed22_miRNA_gau_sim_r.txt	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/train_only_sims/drug_cold_seed19_gip_metadata.json	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/train_only_sims/mirna_cold_seed15_miRNA_gau_sim_r.txt	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/train_only_sims/strict_cold_seed9_miRNA_gau_sim_r.txt	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/status/MGCNA_FAST_PROTOCOL_BLOCKED	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/status/MGCNA_FAST_AUTOSUBMIT_BLOCKED	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/status/MGCNA_SOURCE_NATIVE_SMOKE_PASS	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/status/MGCNA_FAST_STABILITY60_BLOCKED	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/splits/mirna_cold_seed7_test.edgelist	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/splits/scaffold_cold_seed21_train.edgelist	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/splits/strict_cold_seed15_train.edgelist	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/splits/mirna_cold_seed23_test.edgelist	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/splits/mirna_cold_seed9_test.edgelist	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/splits/scaffold_cold_seed22_test.edgelist	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/splits/scaffold_cold_seed8_train.edgelist	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/splits/mirna_cold_seed19_test.edgelist	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/splits/scaffold_cold_seed7_test.edgelist	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/splits/mirna_cold_seed23_train.edgelist	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/splits/strict_cold_seed20_test.edgelist	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/splits/scaffold_cold_seed13_test.edgelist	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/splits/scaffold_cold_seed10_test.edgelist	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/splits/strict_cold_seed0_train.edgelist	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/splits/scaffold_cold_seed20_test.edgelist	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/splits/mirna_cold_seed13_train.edgelist	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/splits/strict_cold_seed17_train.edgelist	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/splits/drug_cold_seed23_train.edgelist	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/splits/drug_cold_seed13_test.edgelist	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/splits/drug_cold_seed1_train.edgelist	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/splits/scaffold_cold_seed12_train.edgelist	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/splits/mirna_cold_seed0_test.edgelist	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/splits/drug_cold_seed5_test.edgelist	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/splits/strict_cold_seed5_train.edgelist	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/splits/scaffold_cold_seed5_test.edgelist	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/splits/drug_cold_seed7_train.edgelist	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/splits/drug_cold_seed22_train.edgelist	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/splits/strict_cold_seed22_test.edgelist	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/splits/strict_cold_seed4_test.edgelist	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
outputs/paper1_data_refresh_20260710/PAPER1_EXCLUDED_STALE_OR_FAILED_ASSETS.tsv	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629/splits/drug_cold_seed9_test.edgelist	MGCNA	matches smoke/pilot/tmp/failed/partial/stale/old/legacy/superseded/recovered/locked exclusion pattern	formal_runs/mgcna_corrected_fast_full125_fixedfinal_20260629	NO	not used in manuscript-ready tables					
